Time (s),Latitude (°),Longitude (°),Altitude (m),Altitude WGS84 (m),Speed (m/s),Direction (°),Distance (km),Horizontal Accuracy (m),Vertical Accuracy (m),Satellites
165.93277103,64.980125,25.692465000000002,29.496264781632505,47.0,3.819753646850586,30.350000381469727,1.7292014701052105,2.200000047683716,14.5,33
166.93277103,64.98017166666666,25.692535,28.79630126199669,46.3,4.02512788772583,28.549999237060547,1.7337595468737328,1.899999976158142,13.600000381469727,33
167.93277103,64.98020833333334,25.692578333333337,28.4963314714375,46.0,4.136307716369629,24.6200008392334,1.737278516199826,1.7999999523162842,12.699999809265137,33
168.93277103,64.98023666666667,25.692611666666668,28.196354835862607,45.7,4.26704740524292,26.75,1.740931683949595,2.0,13.399999618530273,33
169.93277103,64.98026666666667,25.69264333333333,27.896380055583997,45.4,4.371021270751953,26.899999618530273,1.745718532585515,2.200000047683716,14.5,33
170.93277103,64.98030333333332,25.692696666666667,27.4964089438284,45.0,4.345799922943115,27.09000015258789,1.749081276181135,2.200000047683716,15.5,32
171.93277103,64.98033166666667,25.692721666666664,27.296433413470282,44.8,4.253149509429932,29.56999969482422,1.7532209280190822,2.299999952316284,16.200000762939453,31
172.93277103,64.98036666666667,25.692751666666663,27.096463758097997,44.599999999999994,4.10902738571167,11.670000076293945,1.7564106995918736,2.299999952316284,16.899999618530273,31
173.93277103,64.98039333333332,25.692776666666667,26.696486594658396,44.2,3.962331771850586,16.610000610351562,1.7610537922980511,2.299999952316284,17.0,31
174.93277103,64.98043333333334,25.692805,26.396522063422005,43.9,3.866593360900879,8.079999923706055,1.7650576545728767,2.299999952316284,16.5,31
175.93277103,64.98046833333333,25.692825000000003,25.596553733265495,43.099999999999994,3.8110034465789795,351.5799865722656,1.7682237383976456,2.299999952316284,16.600000381469727,32
176.93277103,64.98049666666667,25.692818333333335,24.496582395526204,42.0,3.76931095123291,341.1199951171875,1.7718683623969667,2.299999952316284,16.600000381469727,33
177.93277103,64.98052833333333,25.692798333333332,23.89661609001869,41.4,3.7446041107177734,333.5799865722656,1.7745384008651803,2.4000000953674316,16.799999237060547,33
