"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.219124128E1,1.178139970E-1,6.193099916E-2,3.671669960E-1,3.905472948E-1
2.219625167E1,1.270190030E-1,1.930399984E-2,3.078750074E-1,3.336067921E-1
2.220126190E1,1.618669927E-1,-3.390400112E-2,2.755190134E-1,3.213427008E-1
2.220627236E1,1.454569995E-1,-3.694900125E-2,1.791729927E-1,2.337219047E-1
2.221128272E1,1.155980006E-1,-1.404500008E-2,8.977100253E-2,1.470339847E-1
2.221629318E1,1.526940018E-1,-2.498500049E-2,4.165700078E-2,1.602342477E-1
2.222130341E1,1.934050024E-1,-1.057100017E-2,6.339400262E-2,2.038039267E-1
2.222631379E1,1.957810074E-1,3.999999899E-5,1.148639992E-1,2.269888605E-1
2.223132424E1,1.907169968E-1,1.320699975E-2,1.504900008E-1,2.432994822E-1
2.223633448E1,2.243320048E-1,-1.740000007E-4,2.236489952E-1,3.167708189E-1
2.224134486E1,2.310719937E-1,-5.107799917E-2,3.161860108E-1,3.949390101E-1
2.224635532E1,2.902669907E-1,-9.980499744E-2,3.827350140E-1,4.906139565E-1
2.225136555E1,3.904860020E-1,-1.747689992E-1,4.707970023E-1,6.361394016E-1
2.225637601E1,4.688760042E-1,-2.276500016E-1,5.441190004E-1,7.534817298E-1
2.226138639E1,4.699769914E-1,-2.449609935E-1,5.046229959E-1,7.317982159E-1
2.226639662E1,4.515030086E-1,-2.515029907E-1,4.202660024E-1,6.661322946E-1
2.227140706E1,3.915350139E-1,-2.629280090E-1,3.261690140E-1,5.734256977E-1
2.227641753E1,3.128719926E-1,-2.141319960E-1,2.663770020E-1,4.633552661E-1
2.228142790E1,2.828190029E-1,-1.978870034E-1,2.328030020E-1,4.163449198E-1
2.228643813E1,3.279649913E-1,-2.563639879E-1,2.956190109E-1,5.105625618E-1
2.229144859E1,3.390730023E-1,-2.546049953E-1,3.935039937E-1,5.784804211E-1
2.229645897E1,3.275189996E-1,-2.328830063E-1,4.324629903E-1,5.903621157E-1
2.230146923E1,3.505769968E-1,-2.481860071E-1,4.348419905E-1,6.112185219E-1
2.230647961E1,3.461779952E-1,-2.705659866E-1,3.976210058E-1,5.925771019E-1
2.231149008E1,3.744330108E-1,-2.936669886E-1,3.578340113E-1,5.953868990E-1
2.231650032E1,4.064350128E-1,-2.797490060E-1,3.373270035E-1,5.976942641E-1
2.232151071E1,4.397099912E-1,-2.551949918E-1,3.579060137E-1,6.217443807E-1
2.232652117E1,4.333299994E-1,-2.356700003E-1,3.400219977E-1,5.991078337E-1
2.233153165E1,4.007979929E-1,-1.973109990E-1,2.668870091E-1,5.203838364E-1
2.233654188E1,3.923310041E-1,-2.058790028E-1,1.670539975E-1,4.735153838E-1
2.234155226E1,3.756049871E-1,-2.234310061E-1,1.467110068E-1,4.610039483E-1
2.234656272E1,3.869270086E-1,-2.402150035E-1,9.104099870E-2,4.644396854E-1
2.235157295E1,4.145480096E-1,-2.741039991E-1,6.697200239E-2,5.014661541E-1
2.235658340E1,4.160569906E-1,-3.027099967E-1,1.452769935E-1,5.346420919E-1
2.236159378E1,3.717719913E-1,-3.424839973E-1,2.342460006E-1,5.571183813E-1
2.236660400E1,3.622379899E-1,-4.022389948E-1,2.562730014E-1,5.989060206E-1
2.237161446E1,3.366810083E-1,-4.052599967E-1,3.485450149E-1,6.317225607E-1
2.237662487E1,3.460029960E-1,-4.318940043E-1,3.781419992E-1,6.702550826E-1
2.238163533E1,3.255360126E-1,-4.409149885E-1,4.360699952E-1,7.003832974E-1
2.238664557E1,2.914820015E-1,-4.818949997E-1,4.776040018E-1,7.384376280E-1
2.239165595E1,3.052139878E-1,-5.069580078E-1,4.364399910E-1,7.352835275E-1
2.239666640E1,3.129470050E-1,-4.852040112E-1,3.942910135E-1,6.991596125E-1
2.240167664E1,3.003570139E-1,-4.864029884E-1,3.861680031E-1,6.898753000E-1
2.240668702E1,2.523890138E-1,-4.804570079E-1,3.554579914E-1,6.487599975E-1
2.241169749E1,1.816959977E-1,-4.505900145E-1,3.160510063E-1,5.795973044E-1
2.241670772E1,9.919299930E-2,-4.447279871E-1,2.380270064E-1,5.140808199E-1
2.242171820E1,6.350100040E-2,-4.512859881E-1,2.149869949E-1,5.038956520E-1
2.242672859E1,6.223300099E-2,-4.720439911E-1,2.150380015E-1,5.224364249E-1
2.243173882E1,1.406289935E-1,-5.140039921E-1,2.404530048E-1,5.846317347E-1
2.243674929E1,2.419070005E-1,-5.369009972E-1,2.956700027E-1,6.589403829E-1
2.244175975E1,3.261890113E-1,-5.190089941E-1,3.306249976E-1,6.964786401E-1
2.244677015E1,3.970530033E-1,-5.206789970E-1,4.057950079E-1,7.703423225E-1
2.245178038E1,4.322380126E-1,-5.456749797E-1,4.025959969E-1,8.041606927E-1
2.245679086E1,4.354319870E-1,-5.301269889E-1,3.945069909E-1,7.913731140E-1
2.246180124E1,4.000410140E-1,-5.073760152E-1,3.661609888E-1,7.426554405E-1
2.246681171E1,3.824290037E-1,-5.036749840E-1,3.414399922E-1,7.186944418E-1
2.247182195E1,3.378590047E-1,-4.879449904E-1,3.482069969E-1,6.881040135E-1
2.247683232E1,2.852039933E-1,-4.785259962E-1,3.500849903E-1,6.579422066E-1
2.248184256E1,2.223359942E-1,-5.113639832E-1,3.233039975E-1,6.445555774E-1
2.248685303E1,1.816210002E-1,-4.765399992E-1,3.321320117E-1,6.085952939E-1
2.249186342E1,2.010349929E-1,-4.841760099E-1,3.337369859E-1,6.214674993E-1
2.249687388E1,2.228520066E-1,-4.965609908E-1,3.565840125E-1,6.506827125E-1
2.250188411E1,2.230550051E-1,-4.798330069E-1,3.721129894E-1,6.468858683E-1
2.250689456E1,1.987629980E-1,-5.010669827E-1,3.316499889E-1,6.329032831E-1
2.251190495E1,1.932750046E-1,-4.791679978E-1,2.920340002E-1,5.934989931E-1
2.251691517E1,1.402589977E-1,-4.479230046E-1,2.612600029E-1,5.371818999E-1
2.252192563E1,9.620100260E-2,-4.043880105E-1,2.101870030E-1,4.657927352E-1
2.252693601E1,3.351600096E-2,-3.560599983E-1,1.669239998E-1,3.946715931E-1
2.253194650E1,-2.257199958E-2,-3.240959942E-1,1.253490001E-1,3.482241813E-1
2.253695673E1,-6.541900337E-2,-3.179639876E-1,4.156700149E-2,3.272744399E-1
2.254196712E1,-1.029760018E-1,-2.925040126E-1,-4.075099900E-2,3.127671630E-1
2.254697758E1,-8.357299864E-2,-2.859829962E-1,-2.585100010E-2,2.990635291E-1
2.255198779E1,-5.052899942E-2,-2.572929859E-1,8.887399733E-2,2.768599787E-1
2.255699818E1,-1.053300034E-2,-2.562629879E-1,2.343329936E-1,3.474098659E-1
2.256200863E1,6.269799918E-2,-2.302670032E-1,3.215689957E-1,4.004504350E-1
2.256701886E1,1.327899992E-1,-2.328989953E-1,3.800120056E-1,4.650637056E-1
2.257202932E1,2.365249991E-1,-2.667160034E-1,4.697160125E-1,5.896733283E-1
2.257703973E1,3.291339874E-1,-3.054220080E-1,5.764799714E-1,7.307126262E-1
2.258204996E1,3.542729914E-1,-2.817929983E-1,6.227220297E-1,7.698697114E-1
2.258706041E1,3.371450007E-1,-2.961699963E-1,6.578500271E-1,7.963354044E-1
2.259207079E1,2.863839865E-1,-3.123289943E-1,6.417469978E-1,7.690282164E-1
2.259708102E1,2.622489929E-1,-3.758339882E-1,6.028339863E-1,7.572546045E-1
2.260209145E1,2.463340014E-1,-4.079639912E-1,5.525050163E-1,7.296415911E-1
2.260710184E1,2.087579966E-1,-3.873640001E-1,4.873409867E-1,6.566064324E-1
2.261211230E1,1.414410025E-1,-3.571060002E-1,4.377149940E-1,5.823441152E-1
2.261712253E1,4.462299868E-2,-3.241110146E-1,3.090119958E-1,4.500306382E-1
2.262213297E1,6.802999880E-3,-2.813520133E-1,2.396270037E-1,3.696300003E-1
2.262714336E1,-1.647599973E-2,-3.151180148E-1,1.928489953E-1,3.698128673E-1
2.263215380E1,-4.540099949E-2,-3.271180093E-1,2.061759979E-1,3.893276061E-1
2.263716403E1,-2.022499964E-2,-2.931970060E-1,2.979319990E-1,4.184937406E-1
2.264217440E1,6.264000200E-3,-3.069069982E-1,3.391810060E-1,4.574657343E-1
2.264718486E1,-1.549100038E-2,-3.109610081E-1,3.752759993E-1,4.876154174E-1
2.265219510E1,6.990999915E-3,-3.147380054E-1,4.288989902E-1,5.320368689E-1
2.265720556E1,3.659399971E-2,-3.496040106E-1,4.916050136E-1,6.043488847E-1
2.266221570E1,5.400599912E-2,-3.772760034E-1,5.175520182E-1,6.427393890E-1
2.266722616E1,2.160800062E-2,-3.762339950E-1,5.359740257E-1,6.552000312E-1
2.267223662E1,-5.716999993E-3,-3.605909944E-1,5.049589872E-1,6.205176292E-1
2.267724700E1,5.520299822E-2,-3.376689851E-1,4.770889878E-1,5.870959179E-1
2.268225723E1,5.279999971E-2,-3.079069853E-1,4.567629993E-1,5.533777996E-1
2.268726769E1,6.014100090E-2,-2.948589921E-1,4.407590032E-1,5.336921061E-1
2.269227808E1,8.133699745E-2,-2.650330067E-1,4.192230105E-1,5.025993776E-1
2.269728854E1,4.814999923E-2,-2.208659947E-1,3.753049970E-1,4.381256107E-1
2.270229880E1,4.695900157E-2,-1.621139944E-1,3.324680030E-1,3.728552910E-1
2.270730918E1,9.175000340E-2,-1.439660043E-1,3.214150071E-1,3.639393910E-1
2.271231964E1,9.966500103E-2,-1.210710034E-1,3.339659870E-1,3.689506481E-1
2.271732987E1,1.218350008E-1,-1.267929971E-1,3.060579896E-1,3.529755297E-1
2.272234025E1,1.238010004E-1,-1.276589930E-1,2.504970133E-1,3.072006834E-1
2.272735071E1,1.235510036E-1,-1.283790022E-1,2.227119952E-1,2.852133439E-1
2.273236119E1,9.984000027E-2,-1.097820029E-1,2.176219970E-1,2.633997862E-1
2.273737143E1,1.097450033E-1,-1.675799936E-1,2.548409998E-1,3.241465027E-1
2.274238189E1,1.409219950E-1,-1.870190054E-1,3.162670135E-1,3.935224783E-1
2.274739226E1,1.388449967E-1,-2.472250015E-1,3.617280126E-1,4.596142834E-1
2.275240249E1,1.086549982E-1,-2.715109885E-1,3.446429968E-1,4.519988061E-1
2.275741288E1,5.713000149E-2,-2.597390115E-1,3.689259887E-1,4.547906950E-1
2.276242334E1,1.233400032E-2,-2.909579873E-1,3.955340087E-1,4.911780024E-1
2.276743358E1,-2.510000020E-3,-3.316850066E-1,4.078539908E-1,5.257053562E-1
2.277244396E1,-4.270099849E-2,-3.269079924E-1,4.643659890E-1,5.694980092E-1
2.277745444E1,-6.326200068E-2,-3.221679926E-1,4.776470065E-1,5.796041399E-1
2.278246490E1,-2.960699983E-2,-3.293899894E-1,5.255200267E-1,6.209232142E-1
2.278747515E1,-1.874800026E-2,-3.463680148E-1,5.953850150E-1,6.890613944E-1
2.279248553E1,-1.120700035E-2,-3.371570110E-1,6.830289960E-1,7.617933160E-1
2.279749599E1,1.484599989E-2,-3.304949999E-1,7.415450215E-1,8.119953002E-1
2.280250622E1,1.727499999E-2,-3.119510114E-1,7.620319724E-1,8.235924879E-1
2.280751669E1,5.345499888E-2,-3.220930099E-1,7.384170294E-1,8.073791261E-1
2.281252708E1,1.012289971E-1,-3.321659863E-1,7.541580200E-1,8.302625317E-1
2.281753731E1,9.008999914E-2,-2.751930058E-1,6.718389988E-1,7.315839246E-1
2.282254778E1,6.325999647E-2,-2.563430071E-1,5.820649862E-1,6.391503834E-1
2.282755817E1,6.295099854E-2,-2.085949928E-1,4.560399950E-1,5.054178234E-1
2.283256840E1,6.043399870E-2,-1.678500026E-1,3.230609894E-1,3.690451117E-1
2.283757886E1,9.661400318E-2,-1.460310072E-1,2.143629938E-1,2.767865853E-1
2.284258924E1,1.081210002E-1,-1.000220031E-1,8.372099698E-2,1.694218319E-1
2.284759970E1,1.096550003E-1,-5.840399861E-2,1.156399958E-2,1.247756876E-1
2.285260994E1,9.710700065E-2,-2.597700059E-2,-5.795700103E-2,1.160327027E-1
2.285762033E1,1.222869977E-1,-7.480000146E-3,-1.016130000E-1,1.591705437E-1
2.286263077E1,1.465079933E-1,-1.490900014E-2,-1.145510003E-1,1.865711716E-1
2.286764100E1,1.725089997E-1,-1.244500000E-2,-1.044230014E-1,2.020356311E-1
2.287265138E1,2.122959942E-1,-9.766000323E-3,-8.251000196E-2,2.279755783E-1
2.287766184E1,1.448470056E-1,-6.441199780E-2,-2.817999944E-2,1.610083006E-1
2.288267208E1,4.127899930E-2,-1.072160006E-1,4.432599992E-2,1.231422788E-1
2.288768254E1,-7.201799750E-2,-8.094199747E-2,5.208300054E-2,1.202116378E-1
2.289269300E1,-1.875919998E-1,-8.827400208E-2,6.986899674E-2,2.187801054E-1
2.289770339E1,-2.458759993E-1,-8.134800196E-2,8.296500146E-2,2.719479655E-1
2.290271360E1,-2.641910017E-1,-9.119399637E-2,1.111939996E-1,3.007945077E-1
2.290772406E1,-2.601540089E-1,-7.719899714E-2,1.747049987E-1,3.227408094E-1
2.291273445E1,-2.429240048E-1,-8.991400152E-2,2.224529982E-1,3.414409703E-1
2.291774468E1,-2.130489945E-1,-9.096899629E-2,2.534179986E-1,3.433451825E-1
2.292275515E1,-1.951690018E-1,-9.222400188E-2,2.933239937E-1,3.641911189E-1
2.292776554E1,-1.734350026E-1,-1.057099998E-1,3.008939922E-1,3.630309886E-1
2.293277577E1,-1.142629981E-1,-1.024700031E-1,3.915860057E-1,4.205897456E-1
2.293778623E1,-9.305299819E-2,-1.070669964E-1,4.650630057E-1,4.862157972E-1
2.294279661E1,-5.619300157E-2,-1.097540036E-1,4.394379854E-1,4.564091780E-1
2.294780707E1,-9.519999847E-3,-1.289349943E-1,4.290150106E-1,4.480722514E-1
2.295281730E1,5.812099949E-2,-1.647299975E-1,3.870539963E-1,4.246466987E-1
2.295782768E1,6.592799723E-2,-8.761999756E-2,3.020029962E-1,3.212935955E-1
2.296283815E1,9.779100120E-2,-5.767799914E-2,2.012760043E-1,2.310884277E-1
2.296784839E1,7.507299632E-2,-4.130300134E-2,1.142560020E-1,1.428157088E-1
2.297285883E1,1.669000089E-2,-5.011000205E-3,5.962000228E-3,1.841770071E-2
2.297786922E1,-1.100000009E-4,1.550900005E-2,-1.389610022E-1,1.398238224E-1
2.298287946E1,-2.944000065E-2,1.578100026E-2,-2.345300019E-1,2.368967610E-1
2.298788992E1,-9.209500253E-2,1.697799936E-2,-1.804980040E-1,2.033452025E-1
2.299290030E1,-1.088680029E-1,3.698400036E-2,-1.378089935E-1,1.794752825E-1
2.299791076E1,-1.225489974E-1,5.173499882E-2,-1.278689951E-1,1.845135409E-1
2.300292098E1,-1.643700004E-1,9.980800003E-2,-9.988500178E-2,2.166936720E-1
2.300793137E1,-1.556070000E-1,1.498630047E-1,-4.354900122E-2,2.203836975E-1
2.301294181E1,-1.388120055E-1,2.039670050E-1,3.950199857E-2,2.498634025E-1
2.301795205E1,-1.023280025E-1,2.330659926E-1,8.751100302E-2,2.691634311E-1
2.302296243E1,-6.923899800E-2,2.351039946E-1,1.276910007E-1,2.763565067E-1
2.302797290E1,-6.956499815E-2,2.245389968E-1,1.368969977E-1,2.720254364E-1
2.303298311E1,-1.103409976E-1,1.993709952E-1,9.385500103E-2,2.464400346E-1
2.303799357E1,-1.188009977E-1,1.913509965E-1,1.296010017E-1,2.598563076E-1
2.304300396E1,-2.031349987E-1,1.972340047E-1,1.160740033E-1,3.060036839E-1
2.304801419E1,-2.138309926E-1,2.080689967E-1,1.142480001E-1,3.194824037E-1
2.305302463E1,-1.906449944E-1,1.805060059E-1,9.938099980E-2,2.807214191E-1
2.305803509E1,-1.581860036E-1,9.311600029E-2,1.209399998E-1,2.198178446E-1
2.306304548E1,-4.509799927E-2,3.423900157E-2,4.799100012E-2,7.422448962E-2
2.306805571E1,-9.202999994E-3,3.333500028E-2,-1.651100069E-2,3.832141172E-2
2.307306619E1,-2.025399916E-2,-1.258900017E-2,-3.609599918E-2,4.326232268E-2
2.307807658E1,-3.131499887E-2,-3.676699847E-2,-1.046790034E-1,1.152828481E-1
2.308308704E1,4.610599950E-2,-8.173099905E-2,-1.154029965E-1,1.487399442E-1
2.308809728E1,6.348600239E-2,-1.124200001E-1,-7.029300183E-2,1.470028402E-1
2.309310766E1,1.172780022E-1,-1.533060074E-1,-3.173400089E-2,1.956116267E-1
2.309811812E1,1.092720032E-1,-1.397529989E-1,5.350700021E-2,1.852950902E-1
2.310312834E1,3.287199885E-2,-1.943580061E-1,1.044949964E-1,2.231026829E-1
2.310813880E1,1.638000016E-3,-2.469860017E-1,1.440780014E-1,2.859427190E-1
2.311314919E1,-3.624400124E-2,-2.473129928E-1,2.068970054E-1,3.244745212E-1
2.311815942E1,-8.543200046E-2,-2.268310040E-1,2.785269916E-1,3.692265106E-1
2.312316988E1,-1.404599994E-1,-2.477650046E-1,2.487439960E-1,3.781402974E-1
2.312818026E1,-1.600130051E-1,-2.512870133E-1,2.176059932E-1,3.689196296E-1
2.313319072E1,-1.569869965E-1,-2.302650064E-1,1.376000047E-1,3.108064535E-1
2.313820097E1,-1.405429989E-1,-2.368649989E-1,4.621199891E-2,2.792721094E-1
2.314321135E1,-1.694519967E-1,-2.566440105E-1,-3.422199935E-2,3.094370252E-1
2.314822181E1,-2.110400051E-1,-2.680650055E-1,-1.933880001E-1,3.921678844E-1
2.315323204E1,-2.309709936E-1,-2.917299867E-1,-3.513430059E-1,5.117576505E-1
2.315824243E1,-2.315600067E-1,-2.726370096E-1,-3.795619905E-1,5.215537176E-1
2.316325289E1,-2.575849891E-1,-2.869299948E-1,-3.696300089E-1,5.341396746E-1
2.316826312E1,-2.036170065E-1,-2.464160025E-1,-3.532060087E-1,4.763771785E-1
2.317327361E1,-2.129459977E-1,-2.307769954E-1,-3.516240120E-1,4.714270520E-1
2.317828399E1,-2.605459988E-1,-2.012380064E-1,-3.870350122E-1,5.081112608E-1
2.318329447E1,-2.639960051E-1,-1.954219937E-1,-3.914889991E-1,5.110257163E-1
2.318830470E1,-2.173410058E-1,-2.018480003E-1,-4.004429877E-1,4.983315306E-1
2.319331510E1,-2.063110024E-1,-2.085299939E-1,-3.600380123E-1,4.644096880E-1
2.319832534E1,-2.223850042E-1,-1.897750050E-1,-3.631170094E-1,4.661797991E-1
2.320333580E1,-2.685799897E-1,-1.521500051E-1,-3.730550110E-1,4.842054070E-1
2.320834627E1,-2.636629939E-1,-1.290200055E-1,-4.325700104E-1,5.227629961E-1
2.321335666E1,-2.650850117E-1,-1.677570045E-1,-4.468570054E-1,5.459795410E-1
2.321836689E1,-2.961550057E-1,-1.754499972E-1,-4.712190032E-1,5.835561994E-1
2.322337738E1,-3.451359868E-1,-1.783439964E-1,-5.367789865E-1,6.626138474E-1
2.322838777E1,-3.679969907E-1,-1.853909940E-1,-5.304470062E-1,6.716886423E-1
2.323339823E1,-3.863349855E-1,-1.882800013E-1,-5.251259804E-1,6.785730434E-1
2.323840847E1,-3.980189860E-1,-2.492710054E-1,-4.919619858E-1,6.801336213E-1
2.324341892E1,-3.866899908E-1,-3.614700139E-1,-4.537439942E-1,6.971895956E-1
2.324842931E1,-3.823969960E-1,-3.931120038E-1,-3.425979912E-1,6.466358277E-1
2.325343953E1,-3.251299858E-1,-4.247129858E-1,-2.185920030E-1,5.778175246E-1
2.325844999E1,-2.550869882E-1,-4.206559956E-1,-9.412799776E-2,5.008801435E-1
2.326346038E1,-1.397529989E-1,-4.169529974E-1,-3.309000051E-3,4.397631775E-1
2.326847084E1,-2.352299914E-2,-4.466199875E-1,1.069099978E-1,4.598396376E-1
2.327348109E1,8.452200145E-2,-4.688589871E-1,1.617060006E-1,5.031118654E-1
2.327849147E1,1.034080014E-1,-4.968110025E-1,2.141170055E-1,5.507816981E-1
2.328350194E1,1.128320023E-1,-5.228009820E-1,2.068129927E-1,5.734313747E-1
2.328851217E1,1.300580055E-1,-4.906899929E-1,1.740179956E-1,5.366321056E-1
2.329352257E1,1.276859939E-1,-4.648889899E-1,1.746309996E-1,5.127586879E-1
2.329853303E1,9.080699831E-2,-4.841499925E-1,1.745979935E-1,5.226199245E-1
2.330354326E1,1.062640026E-1,-4.789409935E-1,1.789530069E-1,5.222075183E-1
2.330855373E1,1.408309937E-1,-4.949150085E-1,1.941719949E-1,5.499790888E-1
2.331356411E1,1.286759973E-1,-5.225700140E-1,2.504650056E-1,5.936073204E-1
2.331857435E1,1.291200072E-1,-5.384010077E-1,2.651410103E-1,6.138789593E-1
2.332358481E1,1.989639997E-1,-5.370249748E-1,3.304949999E-1,6.612181499E-1
2.332859519E1,3.039149940E-1,-4.662240148E-1,3.891470134E-1,6.790909759E-1
2.333360565E1,3.675970137E-1,-4.334090054E-1,4.245890081E-1,7.093988696E-1
2.333861587E1,3.818829954E-1,-4.188530147E-1,3.804999888E-1,6.826805340E-1
2.334362625E1,3.371259868E-1,-4.075059891E-1,3.430140018E-1,6.303758146E-1
2.334863670E1,3.176580071E-1,-3.854089975E-1,2.446089983E-1,5.561297213E-1
2.335364716E1,3.065339923E-1,-3.928790092E-1,2.318560034E-1,5.496127825E-1
2.335865738E1,2.491250038E-1,-3.971740007E-1,1.817750037E-1,5.028445151E-1
2.336366776E1,1.972330064E-1,-3.552890122E-1,9.237600118E-2,4.167306883E-1
2.336867824E1,1.526039988E-1,-3.653219938E-1,5.725900084E-2,4.000334146E-1
2.337368847E1,1.424099952E-1,-3.869650066E-1,1.616599970E-2,4.126546530E-1
2.337869886E1,1.349080056E-1,-3.721359968E-1,-1.123700012E-2,3.959944953E-1
2.338370932E1,9.239400178E-2,-3.449369967E-1,-9.681000374E-3,3.572280854E-1
2.338871954E1,1.330600027E-2,-2.914089859E-1,2.804799937E-2,2.930579072E-1
2.339373000E1,-4.900399968E-2,-2.359309942E-1,3.161500022E-2,2.430315499E-1
2.339874037E1,-7.894600183E-2,-2.069769949E-1,1.122429967E-1,2.483353336E-1
2.340375060E1,-1.467200071E-1,-1.589690000E-1,1.845249981E-1,2.843367341E-1
2.340876106E1,-1.267919987E-1,-1.279859990E-1,2.492100000E-1,3.075097576E-1
2.341377145E1,-1.057730019E-1,-1.514399946E-1,2.903839946E-1,3.441581965E-1
2.341878191E1,-5.232800171E-2,-2.028280050E-1,4.012610018E-1,4.526453479E-1
2.342379212E1,-6.979399920E-2,-2.290389985E-1,5.044460297E-1,5.583868390E-1
2.342880251E1,-4.416900128E-2,-2.328210026E-1,5.412009954E-1,5.908087994E-1
2.343381297E1,2.568400092E-2,-2.400150001E-1,6.089829803E-1,6.550779636E-1
2.343882320E1,5.719299987E-2,-2.787930071E-1,6.675279737E-1,7.256653331E-1
2.344383366E1,8.206500113E-2,-2.559809983E-1,6.678130031E-1,7.198855068E-1
2.344884403E1,9.425300360E-2,-2.198269963E-1,6.158130169E-1,6.606309172E-1
2.345385426E1,1.099279970E-1,-2.069340050E-1,4.927589893E-1,5.456347391E-1
2.345886470E1,1.407019943E-1,-2.012329996E-1,3.236509860E-1,4.062532856E-1
2.346387509E1,1.469489932E-1,-2.152249962E-1,1.908909976E-1,3.230405216E-1
2.346888530E1,1.570470035E-1,-1.940650046E-1,1.044000015E-1,2.705999771E-1
2.347389576E1,1.519069970E-1,-2.046650052E-1,5.206000060E-3,2.549325450E-1
2.347890613E1,1.130070016E-1,-1.682720035E-1,-9.215500206E-2,2.226625114E-1
2.348391659E1,5.101099983E-2,-1.525270045E-1,-1.087979972E-1,1.941741831E-1
2.348892682E1,-1.799700037E-2,-1.258749962E-1,-1.117660031E-1,1.692927823E-1
2.349393728E1,-8.415400237E-2,-1.146470010E-1,-9.701400250E-2,1.721555914E-1
2.349894768E1,-1.791059971E-1,-7.314799726E-2,-9.220299870E-2,2.143151433E-1
2.350395791E1,-2.311120033E-1,-6.165499985E-2,-6.285399944E-2,2.473150265E-1
2.350896835E1,-2.566939890E-1,-5.772799999E-2,-4.922999814E-2,2.676712885E-1
2.351397874E1,-2.916620076E-1,-2.055099979E-2,-1.360899955E-2,2.927016828E-1
2.351898918E1,-3.086909950E-1,5.475300178E-2,-2.459100075E-2,3.144721592E-1
2.352399942E1,-3.093110025E-1,7.446499914E-2,-5.398900062E-2,3.226966758E-1
2.352900980E1,-3.169600070E-1,7.457199693E-2,-6.233699992E-2,3.315275709E-1
2.353402024E1,-2.880469859E-1,7.678499818E-2,-6.345099956E-2,3.047835812E-1
2.353903047E1,-2.423119992E-1,5.281399935E-2,-1.010880023E-1,2.678118886E-1
2.354404091E1,-1.956879944E-1,6.231100112E-2,-1.415860057E-1,2.494454830E-1
2.354905129E1,-1.836780012E-1,7.158199698E-2,-1.652410030E-1,2.572278746E-1
2.355406175E1,-1.360380054E-1,6.606400013E-2,-1.806740016E-1,2.356138490E-1
2.355907198E1,-1.012360007E-1,6.771299988E-2,-1.525119990E-1,1.951760437E-1
2.356408236E1,-9.266000241E-2,4.823999852E-2,-1.564639956E-1,1.881328132E-1
2.356909282E1,-8.691900223E-2,9.472000413E-3,-1.925379932E-1,2.114604232E-1
2.357410305E1,-1.222309992E-1,-2.744599991E-2,-1.694779992E-1,2.107522059E-1
2.357911351E1,-1.114059985E-1,-4.300599918E-2,-1.880429983E-1,2.227576748E-1
2.358412389E1,-1.325780004E-1,-5.648899823E-2,-1.893180013E-1,2.379269609E-1
2.358913412E1,-1.686799973E-1,-3.925099969E-2,-1.459659934E-1,2.264942686E-1
2.359414459E1,-1.969929934E-1,1.391999982E-2,-1.526319981E-1,2.495927336E-1
2.359915497E1,-2.134100050E-1,8.567199856E-2,-1.663910002E-1,2.838476466E-1
2.360416543E1,-2.045760006E-1,1.042120010E-1,-1.435669959E-1,2.707821328E-1
2.360917566E1,-1.945150048E-1,1.062199995E-1,-1.882259995E-1,2.907710478E-1
2.361418604E1,-1.761070043E-1,1.507650018E-1,-1.704159975E-1,2.877244774E-1
2.361919653E1,-1.308300048E-1,1.404390037E-1,-9.257999808E-2,2.130977709E-1
2.362420676E1,-8.746600151E-2,1.145559996E-1,-7.270999998E-2,1.614314795E-1
2.362921716E1,-7.759999949E-3,9.876099974E-2,-7.504499704E-2,1.242807477E-1
2.363422762E1,9.573200345E-2,8.589100093E-2,-3.076300025E-2,1.322431197E-1
2.363923784E1,1.235210001E-1,6.456299871E-2,-6.767600030E-2,1.549382435E-1
2.364424830E1,1.229080036E-1,6.953000091E-3,-1.028909981E-1,1.604408896E-1
2.364925870E1,1.174440011E-1,-4.393000156E-2,-1.346859932E-1,1.840197142E-1
2.365426916E1,8.099199831E-2,-7.849500328E-2,-1.751389951E-1,2.083142744E-1
2.365927940E1,3.098800033E-2,-8.754400164E-2,-2.236019969E-1,2.421199319E-1
2.366428986E1,-3.376000002E-2,-1.024459973E-1,-2.574340105E-1,2.791185944E-1
2.366930023E1,-8.828199655E-2,-1.015589982E-1,-2.850570083E-1,3.152228402E-1
2.367431046E1,-1.357589960E-1,-1.469700038E-1,-2.948760092E-1,3.563461068E-1
2.367932092E1,-2.038770020E-1,-1.687790006E-1,-3.275859952E-1,4.211469663E-1
2.368433131E1,-2.330510020E-1,-2.033739984E-1,-3.663460016E-1,4.794613078E-1
2.368934176E1,-2.865400016E-1,-1.977539957E-1,-3.747569919E-1,5.115218649E-1
2.369435200E1,-3.359619975E-1,-1.565379947E-1,-3.602750003E-1,5.168874959E-1
2.369936247E1,-3.412640095E-1,-1.799860001E-1,-3.606080115E-1,5.281043669E-1
2.370437286E1,-3.018699884E-1,-1.839790046E-1,-3.704679906E-1,5.120745025E-1
2.370938332E1,-2.117729932E-1,-2.186200023E-1,-3.121089935E-1,4.359524399E-1
2.371439357E1,-1.351500005E-1,-2.757639885E-1,-2.592279911E-1,4.018836291E-1
