"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.613938767E1,-1.377189994E0,6.780970097E-1,5.504850864E0,5.714879778E0
2.614439751E1,-1.279708028E0,6.808379889E-1,5.433292866E0,5.623332141E0
2.614940743E1,-1.125244975E0,6.204450130E-1,5.262343884E0,5.416954072E0
2.615441751E1,-9.039130211E-1,5.100160241E-1,4.929899216E0,5.037964011E0
2.615942734E1,-5.622079968E-1,3.320400119E-1,4.393267155E0,4.441522790E0
2.616443726E1,-1.972250044E-1,2.187779993E-1,3.732417107E0,3.744021765E0
2.616944734E1,-5.561000202E-3,1.767030060E-1,3.120752096E0,3.125755672E0
2.617445726E1,3.823800012E-2,1.986400038E-1,2.561829090E0,2.569803160E0
2.617946734E1,8.284100145E-2,2.634179890E-1,1.932775021E0,1.952401329E0
2.618447720E1,2.234559953E-1,3.051719964E-1,1.505241036E0,1.552035150E0
2.618948712E1,4.539810121E-1,2.550840080E-1,1.013941050E0,1.139843438E0
2.619449720E1,6.560059786E-1,2.574119866E-1,3.777849972E-1,7.995788134E-1
2.619950705E1,7.672309875E-1,2.364079952E-1,-1.098660007E-1,8.103102286E-1
2.620451698E1,8.212419748E-1,3.023959994E-1,-4.603390098E-1,9.888345289E-1
2.620952683E1,8.001030087E-1,3.293249905E-1,-7.547730207E-1,1.148173370E0
2.621453691E1,8.010810018E-1,3.532429934E-1,-9.804090261E-1,1.314425061E0
2.621954683E1,7.094359994E-1,4.149500132E-1,-1.137367964E0,1.403242258E0
2.622455668E1,5.992900133E-1,4.165309966E-1,-1.143524051E0,1.356574305E0
2.622956676E1,4.374589920E-1,4.023450017E-1,-1.062437057E0,1.217384233E0
2.623457670E1,2.979919910E-1,3.481999934E-1,-9.116860032E-1,1.020398859E0
2.623958654E1,1.334919930E-1,3.036209941E-1,-7.463489771E-1,8.167267694E-1
2.624459659E1,-6.708999723E-2,3.044930100E-1,-6.182280183E-1,6.924037431E-1
2.624960651E1,-3.356600106E-1,3.299199939E-1,-4.889099896E-1,6.786367386E-1
2.625461637E1,-5.503770113E-1,3.956499994E-1,-3.787119985E-1,7.764512569E-1
2.625962644E1,-7.022280097E-1,4.135160148E-1,-4.364370108E-1,9.244441230E-1
2.626463636E1,-8.294919729E-1,4.094940126E-1,-5.878760219E-1,1.096056794E0
2.626964644E1,-9.131910205E-1,3.537110090E-1,-6.878499985E-1,1.196731774E0
2.627465629E1,-9.253010154E-1,2.605929971E-1,-8.966450095E-1,1.314558083E0
2.627966619E1,-9.467449784E-1,1.656980067E-1,-1.094241977E0,1.456415939E0
2.628467627E1,-9.683930278E-1,6.221299991E-2,-1.335329056E0,1.650684464E0
2.628968614E1,-9.803090096E-1,-1.197099965E-2,-1.609460950E0,1.884545995E0
2.629469606E1,-9.275130033E-1,-1.450079978E-1,-1.830929041E0,2.057573533E0
2.629970614E1,-8.007419705E-1,-2.527190149E-1,-2.093830109E0,2.255920905E0
2.630471598E1,-7.483639717E-1,-3.309519887E-1,-2.381829023E0,2.518469247E0
2.630972592E1,-7.137280107E-1,-3.955200016E-1,-2.544323921E0,2.671970801E0
2.631473600E1,-6.874629855E-1,-3.839589953E-1,-2.747704983E0,2.858305886E0
2.631974584E1,-6.598489881E-1,-3.707999885E-1,-2.970166922E0,3.065091330E0
2.632475574E1,-6.548590064E-1,-3.669550121E-1,-3.141899109E0,3.230329133E0
2.632976582E1,-6.239590049E-1,-3.749180138E-1,-3.278116941E0,3.357966504E0
2.633477567E1,-5.846400261E-1,-4.136500061E-1,-3.372066975E0,3.447280953E0
2.633978559E1,-5.413100123E-1,-4.950439930E-1,-3.355689049E0,3.434928540E0
2.634479566E1,-5.249270201E-1,-5.942950249E-1,-3.335292101E0,3.428251501E0
2.634980550E1,-4.512319863E-1,-6.107379794E-1,-3.283421993E0,3.370084742E0
2.635481542E1,-4.387170076E-1,-6.243799925E-1,-3.255007982E0,3.343261873E0
2.635982550E1,-4.380820096E-1,-6.372129917E-1,-3.206789970E0,3.298705528E0
2.636483532E1,-3.938139975E-1,-6.799889803E-1,-3.158186913E0,3.254476771E0
2.636984525E1,-2.857689857E-1,-6.997320056E-1,-3.100596905E0,3.191393106E0
2.637485532E1,-2.142490000E-1,-7.154560089E-1,-3.016691923E0,3.107766094E0
2.637986526E1,-1.647610068E-1,-7.340180278E-1,-2.911557913E0,3.007174444E0
2.638487511E1,-1.413269937E-1,-7.348719835E-1,-2.871964931E0,2.967859956E0
2.638988495E1,-6.354200095E-2,-7.149009705E-1,-2.846214056E0,2.935311812E0
2.639489503E1,4.404999781E-3,-6.530669928E-1,-2.823833942E0,2.898370928E0
2.639990495E1,6.082699820E-2,-6.275910139E-1,-2.774647951E0,2.845389544E0
2.640491502E1,1.209900007E-1,-5.895360112E-1,-2.679183960E0,2.745945735E0
2.640992494E1,2.411150038E-1,-5.667449832E-1,-2.612046003E0,2.683676703E0
2.641493478E1,3.415609896E-1,-5.057010055E-1,-2.509144068E0,2.582286074E0
2.641994486E1,4.692589939E-1,-4.681470096E-1,-2.340972900E0,2.433006319E0
2.642495477E1,5.419759750E-1,-4.557240009E-1,-2.169534922E0,2.282170918E0
2.642996461E1,6.758409739E-1,-4.486809969E-1,-2.024521112E0,2.181000090E0
2.643497469E1,7.568899989E-1,-4.095849991E-1,-1.886437058E0,2.073472237E0
2.643998454E1,7.196009755E-1,-3.373039961E-1,-1.739146948E0,1.912127521E0
2.644499446E1,6.637499928E-1,-2.893710136E-1,-1.540766954E0,1.702428396E0
2.645000453E1,5.903120041E-1,-2.598409951E-1,-1.402992010E0,1.544141245E0
2.645501446E1,4.389060140E-1,-2.118729949E-1,-1.291883945E0,1.380758047E0
2.646002430E1,2.023289949E-1,-1.480070055E-1,-1.022325039E0,1.052611790E0
2.646503437E1,5.274900049E-2,-1.173560023E-1,-8.523970246E-1,8.620531167E-1
2.647004431E1,-1.120370030E-1,-1.261799932E-1,-8.508620262E-1,8.674329187E-1
2.647505415E1,-2.745240033E-1,-9.558200091E-2,-8.227220178E-1,8.725656799E-1
2.648006420E1,-3.367049992E-1,-1.089560017E-1,-6.640480161E-1,7.524635768E-1
2.648507405E1,-3.555760086E-1,-1.676679999E-1,-6.605970263E-1,7.687231538E-1
2.649008399E1,-3.589180112E-1,-2.085939944E-1,-6.488149762E-1,7.702561046E-1
2.649509406E1,-3.602750003E-1,-2.275570035E-1,-6.499459743E-1,7.771808253E-1
2.650010399E1,-3.915489912E-1,-2.424249947E-1,-5.653280020E-1,7.291613267E-1
2.650511382E1,-3.436670005E-1,-1.977789998E-1,-4.703609943E-1,6.151934696E-1
2.651012389E1,-2.267470062E-1,-1.647640020E-1,-4.088349938E-1,4.956888473E-1
2.651513374E1,-1.121530011E-1,-1.577209979E-1,-2.900060117E-1,3.486512522E-1
2.652014368E1,-7.044699788E-2,-1.653369963E-1,-7.516399771E-2,1.948043337E-1
2.652515376E1,1.110799983E-2,-1.330589950E-1,1.835470051E-1,2.269748596E-1
2.653016361E1,1.202120036E-1,-1.129330024E-1,5.250549912E-1,5.503521897E-1
2.653517354E1,2.228299975E-1,-1.024210006E-1,8.572419882E-1,8.916317039E-1
2.654018361E1,3.197900057E-1,-1.260679960E-1,1.142233968E0,1.192835791E0
2.654519354E1,3.409180045E-1,-3.436000086E-3,1.514001966E0,1.551914574E0
2.655020338E1,3.427500129E-1,1.615359932E-1,1.947698951E0,1.984213358E0
2.655521346E1,3.852429986E-1,2.586539984E-1,2.351182938E0,2.396534011E0
2.656022340E1,4.554359913E-1,3.744170070E-1,2.697140932E0,2.760829449E0
2.656523324E1,5.087299943E-1,4.932489991E-1,3.011176109E0,3.093425665E0
2.657024330E1,4.920240045E-1,5.728340149E-1,3.246099949E0,3.332775316E0
2.657525315E1,5.523319840E-1,6.376240253E-1,3.458936930E0,3.560320168E0
2.658026309E1,5.728170276E-1,6.947979927E-1,3.625650883E0,3.735800841E0
2.658527316E1,5.995140076E-1,7.408789992E-1,3.717566013E0,3.837787878E0
2.659028301E1,6.035879850E-1,8.014860153E-1,3.638849974E0,3.774642688E0
2.659529294E1,5.896130204E-1,8.378270268E-1,3.459543943E0,3.608052374E0
2.660030302E1,6.092150211E-1,8.546059728E-1,3.162473917E0,3.332076768E0
2.660531288E1,6.293200254E-1,8.536130190E-1,2.692645073E0,2.893965509E0
2.661032280E1,5.403680205E-1,8.834699988E-1,2.129681110E0,2.368133963E0
2.661533288E1,4.147590101E-1,9.095630050E-1,1.707054973E0,1.978223086E0
2.662034273E1,3.472650051E-1,8.575720191E-1,1.368384004E0,1.651816434E0
2.662535266E1,4.817189872E-1,6.804770231E-1,1.188091040E0,1.451434628E0
2.663036273E1,8.322479725E-1,3.535670042E-1,9.174739718E-1,1.288178871E0
2.663537259E1,1.050220013E0,1.613499969E-2,6.078540087E-1,1.213552186E0
2.664038251E1,9.918670058E-1,-1.426289976E-1,5.331439972E-1,1.135070795E0
2.664539259E1,7.281939983E-1,-1.055819988E-1,6.780740023E-1,1.000599026E0
2.665040244E1,4.535549879E-1,9.254000336E-2,9.909589887E-1,1.093743798E0
2.665541236E1,2.065050006E-1,2.684809864E-1,1.463336945E0,1.502025755E0
2.666042244E1,-7.143999916E-3,4.018020034E-1,2.077352047E0,2.115865642E0
2.666543229E1,-1.610739976E-1,5.142019987E-1,2.810755014E0,2.861938553E0
2.667044221E1,-2.327080071E-1,5.260109901E-1,3.623364925E0,3.668734654E0
2.667545228E1,-1.662050039E-1,4.304359853E-1,4.323903084E0,4.348452267E0
2.668046212E1,-3.247400001E-2,2.893419862E-1,4.619287968E0,4.628454891E0
2.668547204E1,-1.224590018E-1,1.910019964E-1,4.780402184E0,4.785783427E0
2.669048212E1,-3.689459860E-1,1.309999973E-1,5.124898911E0,5.139831805E0
2.669549196E1,-6.306740046E-1,9.723400325E-2,5.188108921E0,5.227205595E0
2.670050188E1,-7.853659987E-1,1.689399965E-2,4.968392849E0,5.030110601E0
2.670551196E1,-7.482730150E-1,-1.489239931E-1,4.697644234E0,4.759196593E0
2.671052183E1,-6.205009818E-1,-3.179759979E-1,4.326509953E0,4.382330267E0
2.671553175E1,-4.752889872E-1,-4.985150099E-1,3.773305893E0,3.835655641E0
2.672054183E1,-4.287799895E-1,-5.974259973E-1,3.145287991E0,3.230109386E0
2.672555168E1,-4.488709867E-1,-6.496689916E-1,2.552953005E0,2.672288159E0
2.673056164E1,-5.151519775E-1,-5.916619897E-1,2.113498926E0,2.254400847E0
2.673557171E1,-5.553719997E-1,-5.792710185E-1,1.808634043E0,1.978673816E0
2.674058155E1,-3.194420040E-1,-5.991060138E-1,1.543642998E0,1.686358477E0
2.674559147E1,-7.745300233E-2,-5.050939918E-1,1.089512944E0,1.203394102E0
2.675060153E1,4.330199957E-2,-4.646239877E-1,8.357769847E-1,9.572218558E-1
2.675561138E1,2.839309871E-1,-4.570710063E-1,8.574399948E-1,1.012291487E0
2.676062130E1,6.207360029E-1,-4.730040133E-1,9.107109904E-1,1.199350028E0
2.676563114E1,8.776890039E-1,-4.260500073E-1,1.007140994E0,1.402208821E0
2.677064122E1,1.032294989E0,-3.202440143E-1,1.052947044E0,1.508935602E0
2.677565115E1,1.193637967E0,-1.965180039E-1,1.234871984E0,1.728669933E0
2.678066119E1,1.397943974E0,-7.257100195E-2,1.496767044E0,2.049347576E0
2.678567104E1,1.531144023E0,1.301600039E-2,1.739191055E0,2.317187295E0
2.679068096E1,1.487280011E0,4.705400020E-2,1.820984960E0,2.351638181E0
2.679569081E1,1.278944969E0,6.144800037E-2,1.913548946E0,2.302421695E0
2.680070087E1,1.100785971E0,5.683499947E-2,1.892629981E0,2.190207345E0
2.680571079E1,9.236289859E-1,4.923599958E-2,1.709475040E0,1.943661391E0
2.681072064E1,7.264459729E-1,1.555099990E-2,1.583681941E0,1.742416160E0
2.681573071E1,5.468270183E-1,-6.034399942E-2,1.376654983E0,1.482511426E0
2.682074063E1,4.416480064E-1,-1.564400047E-1,1.082257032E0,1.179324688E0
2.682575047E1,3.314599991E-1,-2.135220021E-1,7.243180275E-1,8.246781077E-1
2.683076054E1,1.520719975E-1,-2.271360010E-1,3.939990103E-1,4.795329765E-1
2.683577047E1,-3.172900155E-2,-1.994870007E-1,9.787599742E-2,2.244582453E-1
2.684078032E1,-2.036339939E-1,-1.588609964E-1,-2.187560052E-1,3.384638968E-1
2.684579041E1,-2.658709884E-1,-1.159339994E-1,-4.809179902E-1,5.616139136E-1
2.685080025E1,-3.336240053E-1,-1.117660031E-1,-6.915370226E-1,7.758995231E-1
2.685581018E1,-3.288750052E-1,-1.288219988E-1,-8.102800250E-1,8.839160568E-1
2.686082025E1,-2.522610128E-1,-1.572169960E-1,-8.674640059E-1,9.169768830E-1
2.686583010E1,-1.354119927E-1,-1.962739974E-1,-9.218999743E-1,9.522391782E-1
2.687084000E1,-5.535800010E-2,-1.864060014E-1,-1.102128983E0,1.119151464E0
2.687585007E1,-6.164100021E-2,-1.622280031E-1,-1.205611944E0,1.218038463E0
2.688085990E1,-4.020500183E-2,-1.181429997E-1,-1.324337959E0,1.330204962E0
2.688586982E1,-6.429000199E-2,-1.126379967E-1,-1.440405011E0,1.446232042E0
2.689087968E1,-1.304199994E-1,-1.193329990E-1,-1.624233961E0,1.633825481E0
2.689588983E1,-2.255139947E-1,-1.031550020E-1,-1.895264983E0,1.911420119E0
2.690089966E1,-3.132300079E-1,-1.005150005E-1,-2.121077061E0,2.146435231E0
2.690590973E1,-3.194420040E-1,-1.504710019E-1,-2.400300026E0,2.426133741E0
2.691091964E1,-3.583509922E-1,-1.921149939E-1,-2.610255957E0,2.641734234E0
2.691592949E1,-3.801769912E-1,-2.634789944E-1,-2.741820097E0,2.780563463E0
2.692093958E1,-3.517960012E-1,-3.496859968E-1,-3.085653067E0,3.125267280E0
2.692594943E1,-3.632079959E-1,-4.446989894E-1,-3.390918016E0,3.439186275E0
2.693095935E1,-3.593789935E-1,-4.799410105E-1,-3.524334908E0,3.574973171E0
2.693596921E1,-3.267779946E-1,-5.310649872E-1,-3.550013065E0,3.604359394E0
2.694097929E1,-3.189649880E-1,-5.851550102E-1,-3.842430115E0,3.899796692E0
2.694598921E1,-3.658320010E-1,-6.450110078E-1,-4.161849976E0,4.227394880E0
2.695099905E1,-3.422969878E-1,-6.335790157E-1,-4.307110786E0,4.366897402E0
2.695600912E1,-2.300390005E-1,-7.287970185E-1,-4.173132896E0,4.242534762E0
2.696101904E1,-1.503179967E-1,-8.523439765E-1,-4.372345924E0,4.457184609E0
2.696602889E1,-2.019920051E-1,-8.919429779E-1,-4.637632847E0,4.726944200E0
2.697103897E1,-2.333409935E-1,-9.527789950E-1,-4.503220081E0,4.608820558E0
2.697604890E1,-1.078040004E-1,-1.031909943E0,-4.412942886E0,4.533268661E0
2.698105876E1,-8.669099957E-2,-1.065559983E0,-4.544095039E0,4.668161644E0
2.698606883E1,-1.284759939E-1,-1.142102957E0,-4.606039047E0,4.747262469E0
2.699107877E1,-1.341809928E-1,-1.216500998E0,-4.523828983E0,4.686460059E0
2.699608861E1,-1.703930050E-1,-1.253142953E0,-4.341333866E0,4.521789554E0
2.700109870E1,-2.320909947E-1,-1.291306019E0,-4.196891785E0,4.397185249E0
2.700610863E1,-3.789600134E-1,-1.322937012E0,-4.203208923E0,4.422752342E0
2.701111847E1,-4.998250008E-1,-1.339418054E0,-4.149731159E0,4.389092668E0
2.701612855E1,-5.738049746E-1,-1.304767013E0,-3.872477055E0,4.126469150E0
2.702113847E1,-6.328390241E-1,-1.330435991E0,-3.564429045E0,3.856902847E0
2.702614832E1,-6.752539873E-1,-1.310920954E0,-3.287364006E0,3.602949320E0
2.703115841E1,-6.919140220E-1,-1.307885051E0,-3.057399035E0,3.396615547E0
2.703616826E1,-7.391449809E-1,-1.307137012E0,-2.761485100E0,3.143364826E0
2.704117818E1,-7.633799911E-1,-1.253237009E0,-2.409418106E0,2.821107517E0
2.704618828E1,-8.085899949E-1,-1.156677008E0,-2.090600014E0,2.522365536E0
2.705119813E1,-8.127890229E-1,-1.119696021E0,-1.788090944E0,2.260887967E0
2.705620805E1,-8.673639894E-1,-1.046751022E0,-1.548473001E0,2.060528240E0
2.706121814E1,-8.863080144E-1,-1.004436016E0,-1.264098048E0,1.841840786E0
2.706622799E1,-8.560299873E-1,-9.903910160E-1,-1.034638047E0,1.668573520E0
2.707123791E1,-7.382159829E-1,-9.879159927E-1,-8.710070252E-1,1.509832469E0
2.707624799E1,-6.759660244E-1,-9.497389793E-1,-6.490430236E-1,1.334238000E0
2.708125784E1,-6.302779913E-1,-8.508059978E-1,-3.403980136E-1,1.112201421E0
2.708626778E1,-5.073930025E-1,-8.064749837E-1,-1.477649957E-1,9.642012509E-1
2.709127762E1,-4.133540094E-1,-7.670670152E-1,1.813000068E-2,8.715400391E-1
2.709628770E1,-3.212749958E-1,-6.778519750E-1,2.144190073E-1,7.801771809E-1
2.710129763E1,-2.423100024E-1,-5.608580112E-1,4.302720129E-1,7.472682592E-1
2.710630747E1,-2.611210048E-1,-5.202230215E-1,6.084619761E-1,8.420464046E-1
2.711131755E1,-2.484630048E-1,-4.391280115E-1,7.819110155E-1,9.305654794E-1
2.711632747E1,-2.162400037E-1,-3.732109964E-1,1.115131974E0,1.195644390E0
2.712133730E1,-2.014990002E-1,-3.185989857E-1,1.446444988E0,1.494760939E0
2.712634738E1,-1.346279979E-1,-2.591690123E-1,1.733104944E0,1.757539764E0
2.713135732E1,-5.364900082E-2,-2.425519973E-1,1.962432981E0,1.978093246E0
2.713636716E1,-4.645799845E-2,-1.963140070E-1,2.108215094E0,2.117845229E0
2.714137725E1,-4.552000016E-2,-8.921299875E-2,2.319724083E0,2.321885193E0
2.714638718E1,-4.546099901E-2,1.552699972E-2,2.597965956E0,2.598410071E0
2.715139704E1,-2.028400078E-2,9.674300253E-2,2.791908026E0,2.793657293E0
2.715640712E1,-7.578399777E-2,1.808259934E-1,2.856393099E0,2.863114177E0
2.716141696E1,-1.236869991E-1,2.483520061E-1,3.030869961E0,3.043542330E0
2.716642687E1,-1.659120023E-1,3.524250090E-1,3.077209949E0,3.101765828E0
2.717143672E1,-6.836900115E-2,4.240539968E-1,3.011049032E0,3.041531257E0
2.717644680E1,2.863200009E-2,5.044440031E-1,3.015434980E0,3.057471450E0
2.718145672E1,1.587110013E-1,5.011479855E-1,3.061223030E0,3.106030413E0
2.718646680E1,4.064930081E-1,3.857760131E-1,2.993478060E0,3.045483638E0
2.719147665E1,7.142180204E-1,2.825649977E-1,2.780617952E0,2.884750692E0
2.719648657E1,1.073251009E0,2.180950046E-1,2.464807987E0,2.697167324E0
2.720149665E1,1.421419024E0,1.942249984E-1,2.236825943E0,2.657356900E0
2.720650649E1,1.701668978E0,1.365929991E-1,2.108782053E0,2.713170968E0
2.721151642E1,1.781831980E0,1.002900004E-1,2.067279100E0,2.731048547E0
2.721652649E1,1.707695007E0,6.482700258E-2,2.083939075E0,2.695037448E0
2.722153634E1,1.420559049E0,1.902499944E-1,2.132858038E0,2.569682175E0
2.722654618E1,9.364550114E-1,3.718219995E-1,2.347374916E0,2.554480101E0
2.723155608E1,4.089710116E-1,5.339570045E-1,2.702296972E0,2.784739898E0
2.723656616E1,3.099600039E-2,7.125239968E-1,3.209844112E0,3.288122629E0
2.724157599E1,-2.400249988E-1,8.640099764E-1,3.754643917E0,3.860243021E0
2.724658591E1,-5.878419876E-1,8.323490024E-1,4.280882835E0,4.400490986E0
2.725159599E1,-9.227889776E-1,8.421000242E-1,4.728426933E0,4.890674106E0
2.725660584E1,-1.110993981E0,9.415100217E-1,5.058536053E0,5.263984778E0
2.726161576E1,-1.261687994E0,1.040514946E0,5.411786079E0,5.653490649E0
2.726662582E1,-1.407498956E0,1.146273971E0,5.695765972E0,5.978022025E0
2.727163567E1,-1.327288032E0,1.204949021E0,5.595104218E0,5.875269089E0
2.727664559E1,-1.088333964E0,1.191866994E0,5.397335052E0,5.633493003E0
2.728165567E1,-8.192750216E-1,1.132524014E0,5.170338154E0,5.355951720E0
2.728666560E1,-4.898740053E-1,9.944499731E-1,4.803782940E0,4.930034262E0
2.729167545E1,-1.480599940E-1,7.953879833E-1,4.252199173E0,4.328482599E0
2.729668529E1,1.564950049E-1,6.074069738E-1,3.570553064E0,3.625228697E0
2.730169537E1,3.130489886E-1,5.382670164E-1,2.890609026E0,2.956915892E0
2.730670528E1,4.422610104E-1,5.350599885E-1,2.339407921E0,2.440228148E0
2.731171513E1,5.641689897E-1,5.014020205E-1,1.800091028E0,1.951926829E0
2.731672519E1,7.547770143E-1,4.992380142E-1,1.327466965E0,1.606578812E0
2.732173511E1,9.864479899E-1,4.262270033E-1,8.026319742E-1,1.341255822E0
2.732674496E1,1.136703968E0,3.551619947E-1,2.590009868E-1,1.218736011E0
2.733175503E1,1.232324004E0,2.826870084E-1,-1.527899951E-1,1.273530203E0
2.733676488E1,1.363371968E0,2.658239901E-1,-4.813379943E-1,1.470078835E0
2.734177479E1,1.439005017E0,2.475569993E-1,-7.154499888E-1,1.626003873E0
2.734678487E1,1.468269944E0,2.282560021E-1,-8.795070052E-1,1.726687581E0
2.735179472E1,1.475491047E0,2.193270028E-1,-9.525960088E-1,1.769920145E0
2.735680467E1,1.367184997E0,1.885399967E-1,-9.427639842E-1,1.671390462E0
2.736181474E1,1.289841056E0,1.527570039E-1,-8.581979871E-1,1.556768588E0
2.736682459E1,1.055042982E0,1.349689960E-1,-7.626349926E-1,1.308795040E0
2.737183450E1,7.650629878E-1,9.866999835E-2,-7.533980012E-1,1.078269768E0
2.737684457E1,4.380939901E-1,8.568900079E-2,-6.719980240E-1,8.067529320E-1
2.738185441E1,1.958770007E-1,1.140630022E-1,-5.379610062E-1,5.837638324E-1
2.738686433E1,1.373999985E-3,2.098339945E-1,-5.229550004E-1,5.634839178E-1
2.739187441E1,-1.879339963E-1,2.372999936E-1,-5.737329721E-1,6.486909875E-1
2.739688425E1,-3.433980048E-1,2.343340069E-1,-6.772300005E-1,7.946540694E-1
2.740189417E1,-4.528320134E-1,2.115840018E-1,-7.325009704E-1,8.867819877E-1
2.740690402E1,-5.713130236E-1,1.693550050E-1,-8.470770121E-1,1.035673285E0
2.741191409E1,-7.325199842E-1,1.146579981E-1,-1.058784962E0,1.292577881E0
2.741692403E1,-9.371349812E-1,3.307100013E-2,-1.280671000E0,1.587272464E0
2.742193387E1,-1.122143030E0,-4.996199906E-2,-1.520315051E0,1.890253696E0
2.742694396E1,-1.165814042E0,-7.970099896E-2,-1.720798016E0,2.080052990E0
2.743195381E1,-1.157166004E0,-1.241249964E-1,-1.908066988E0,2.234985415E0
2.743696373E1,-1.070929050E0,-2.471780032E-1,-2.183672905E0,2.444670397E0
2.744197380E1,-9.721750021E-1,-3.387239873E-1,-2.475145102E0,2.680709132E0
2.744698365E1,-9.215700030E-1,-3.952220082E-1,-2.611370087E0,2.797274644E0
2.745199357E1,-8.415399790E-1,-4.186899960E-1,-2.687144041E0,2.846793626E0
2.745700365E1,-7.392309904E-1,-4.470709860E-1,-2.854731083E0,2.982586877E0
2.746201350E1,-6.528260112E-1,-4.715270102E-1,-3.120285988E0,3.222530709E0
2.746702342E1,-6.030589938E-1,-5.040119886E-1,-3.370542049E0,3.460962574E0
2.747203327E1,-5.975689888E-1,-4.839290082E-1,-3.582515001E0,3.664108311E0
2.747704334E1,-6.018319726E-1,-5.007410049E-1,-3.611578941E0,3.695462857E0
2.748205325E1,-5.614359975E-1,-5.354449749E-1,-3.499418974E0,3.584389049E0
2.748706310E1,-4.744809866E-1,-5.841820240E-1,-3.456338882E0,3.537326577E0
2.749207317E1,-4.330829978E-1,-6.243389845E-1,-3.515269041E0,3.596453320E0
2.749708311E1,-3.836930096E-1,-6.661000252E-1,-3.572324038E0,3.654094771E0
2.750209296E1,-3.261399865E-1,-6.159269810E-1,-3.510410070E0,3.578926124E0
2.750710304E1,-2.726809978E-1,-6.350020170E-1,-3.342230082E0,3.412929007E0
2.751211298E1,-2.001599967E-1,-6.486579776E-1,-3.205987930E0,3.277068783E0
2.751712282E1,-1.220450029E-1,-6.543909907E-1,-3.175254107E0,3.244281306E0
2.752213291E1,-1.199200004E-2,-7.010080218E-1,-3.116506100E0,3.194396081E0
2.752714275E1,2.445499972E-2,-7.274550200E-1,-3.000534058E0,3.087554612E0
2.753215267E1,9.089899808E-2,-7.472410202E-1,-2.878398895E0,2.975199484E0
2.753716252E1,1.505620033E-1,-7.677990198E-1,-2.852861881E0,2.958209791E0
2.754217259E1,1.796880066E-1,-7.321509719E-1,-2.779242992E0,2.879674363E0
2.754718251E1,1.489959955E-1,-6.702179909E-1,-2.699510098E0,2.785452697E0
2.755219235E1,1.346559972E-1,-6.076859832E-1,-2.625308990E0,2.698084837E0
2.755720244E1,1.073900014E-1,-5.874410272E-1,-2.501432896E0,2.571728233E0
2.756221237E1,1.092379987E-1,-5.615389943E-1,-2.366619110E0,2.434778223E0
2.756722245E1,1.074709967E-1,-5.417410135E-1,-2.266252995E0,2.332581398E0
2.757223230E1,8.958999813E-2,-5.091670156E-1,-2.090099096E0,2.153088863E0
2.757724225E1,1.332049966E-1,-4.664570093E-1,-1.896764994E0,1.957815914E0
2.758225209E1,1.730819941E-1,-4.693169892E-1,-1.788630962E0,1.857260491E0
2.758726217E1,1.130380034E-1,-4.399830103E-1,-1.579406023E0,1.643437259E0
2.759227208E1,8.931399882E-2,-3.613690138E-1,-1.267802000E0,1.321319971E0
2.759728193E1,1.192589998E-1,-2.827059925E-1,-1.121381998E0,1.162601812E0
2.760229177E1,5.523400009E-2,-2.697730064E-1,-9.767879844E-1,1.014861092E0
2.760730183E1,-1.155100018E-2,-1.244229972E-1,-8.270440102E-1,8.364306920E-1
2.761231175E1,-5.677200109E-2,-1.586399972E-2,-7.060449719E-1,7.085013966E-1
2.761732159E1,-5.581700057E-2,-1.642799936E-2,-6.215540171E-1,6.242714256E-1
2.762233167E1,-1.388200000E-2,-2.040899917E-2,-5.978159904E-1,5.983253259E-1
2.762734152E1,-5.185999908E-3,-1.799800061E-2,-5.856140256E-1,5.859134830E-1
2.763235144E1,3.764000023E-3,-6.930799782E-2,-5.347279906E-1,5.392140486E-1
2.763736152E1,1.947399974E-2,-1.180640012E-1,-5.650269985E-1,5.775585287E-1
2.764237137E1,3.741000080E-3,-1.285910010E-1,-5.938040018E-1,6.075794871E-1
2.764738129E1,-6.059800088E-2,-1.344749928E-1,-5.626770258E-1,5.816881267E-1
2.765239137E1,-1.368709952E-1,-1.167809963E-1,-4.249179959E-1,4.614398917E-1
2.765740121E1,-1.661060005E-1,-1.068990007E-1,-2.005510032E-1,2.814947684E-1
2.766241114E1,-1.691139936E-1,-9.857100248E-2,2.051600069E-2,1.968163907E-1
2.766742098E1,-1.424019933E-1,-7.035099715E-2,2.289240062E-1,2.786284105E-1
2.767243106E1,-1.528580040E-1,-5.548699945E-2,4.616230130E-1,4.894284244E-1
2.767744098E1,-8.178900182E-2,-1.710600033E-2,7.035809755E-1,7.085254019E-1
2.768245106E1,-1.409399975E-2,6.443600357E-2,1.003867030E0,1.006031636E0
2.768746091E1,1.650100015E-2,1.487469971E-1,1.289082050E0,1.297740531E0
2.769247084E1,-2.669199929E-2,2.440620065E-1,1.377658963E0,1.399365193E0
2.769748069E1,-1.145040020E-1,3.451600075E-1,1.678614974E0,1.717554898E0
2.770249076E1,-4.405700043E-2,4.189099967E-1,2.017051935E0,2.060564271E0
2.770750060E1,8.579199761E-2,4.456999898E-1,2.126986027E0,2.174874320E0
2.771251052E1,2.537049949E-1,4.541600049E-1,2.285001993E0,2.343472134E0
2.771752060E1,4.000889957E-1,4.345169961E-1,2.396831989E0,2.468537990E0
